product_name,brands,primary_category,sugars_100g,proteins_100g,fat_100g,fiber_100g,nutriscore_grade
Basmathi rice,Kroger,Beverages,0.0,8.88888888888889,0.0,0.0,b
LONG GRAIN BROWN RICE,simple truth organic,Beverages,0.0,8.8888888888889,3.5555555555556,,b
Caesar Croutons Garlic & Parmesan,Simple Truth Organic,Beverages,0.0,14.285714285714,14.285714285714,,e
Onion 8 count sandwich rolls,,Beverages,4.69,9.38,3.91,3.1,c
Cinnamon Raisin Bread,Kroger,Beverages,17.86,7.14,3.57,1.79,d
"Private selection, sugar house breakfast bread, maple streusel","Private Selection,  The Kroger Co.",Beverages,20.0,5.71,10.0,0.0,d
Strawberry yogurt,"Kroger, The Kroger Co.",Dairy,14.0,5.0,1.5,0.0,b
Mixed Vegetables,Kroger,Beverages,4.70588235294118,2.35294117647059,0.0,3.52941176470588,a
"Pickle & pimento loaf, pickle & pimento",Heritage Farm,Meats,2.63,7.89,21.0,2.6,d
Top'ems crispy jalapenos,"Kroger,  The Kroger Co.",Beverages,0.0,0.0,42.86,0.0,c
Brioche sandwich buns,,Beverages,5.41,9.46,5.41,1.4,d
Brioche sandwich buns,,Beverages,5.41,9.46,5.41,1.4,d
White gluten free bread,The Kroger Co.,Beverages,5.56,5.56,4.17,5.6,c
7 grain gluten free bread,The Kroger Co.,Beverages,5.56,5.56,4.17,5.6,c
"Van de kamp's, 7 - grain bread","Van De Kamp's,  The Kroger Co.",Beverages,5.56,5.56,4.17,5.6,c
HIGH FIBER CHEWY BARS,Kroger,Snacks,20.0,5.0,10.0,22.5,d
Fruit & Grain Cereal Bar Blueberry,Kroger,Snacks,32.4324324324324,5.40540540540541,9.45945945945946,5.40540540540541,unknown
TERIYAKI SMOKEHOUSE BEEF JERKY,Kroger,Meats,21.4285714285714,42.8571428571429,3.57142857142857,0.0,e
"Simple truth, organic multi-seed bread","Simple Truth,  The Kroger Co.",Beverages,9.3,11.63,5.81,7.0,b
"Simple truth organic, 100% whole wheat bread","Simple Truth Organic,  The Kroger Co.",Beverages,6.98,9.3,3.49,7.0,b
Crispy thin pizza crust,,Beverages,0.0,6.98,9.3,2.3,c
Shredded Chicken Breast,Kroger,Meats,0.0,17.6470588235294,2.35294117647059,0.0,a
100% Whole Grain Rotini Whole Wheat Macaroni Product,Kroger,Beverages,3.57,12.5,2.68,10.7,a
100% Whole Grain Spaghetti,Kroger,Beverages,3.57,12.5,2.68,8.9,a
100% Whole Grain Thin Spaghetti,Kroger,Beverages,3.57,12.5,2.68,8.9,a
Country Style Shredded Hash Browns Shredded Potatoes,Kroger,Beverages,1.33333333333333,2.66666666666667,0.0,1.33333333333333,a
Tater Rounds Shredded Potatoes,Kroger,Frozen Foods,1.17647058823529,1.17647058823529,9.41176470588235,1.17647058823529,c
Rice bitz cereal,The Kroger Co.,Beverages,7.32,7.32,0.0,2.44,d
Enriched HAMBURGER buns,The Kroger Co.,Beverages,4.6511627906977,9.3023255813953,3.4883720930233,,c
White Hot Dog Enriched Buns,The Kroger Co.,Beverages,5.1282051282051,7.6923076923077,2.5641025641026,,c
Enriched White Bread,Kroger,Beverages,3.85,7.69,1.92,0.0,c
Sandwich Bread,Kroger,Beverages,4.2553191489362,8.5106382978723,2.1276595744681,,unknown
Purified Drinking Water,,Beverages,0.0,0.0,0.0,0.0,b
Frozen orange juice plus calcium concentrate,Kroger,Beverages,40.0,1.6667,0.0,0.0,d
"Simple truth organic, kefir cultured low fat milk smoothie, strawberry","Simple Truth,  The Kroger Co.",Dairy,8.33,4.58,0.83,0.0,b
Kefir lowfat milk smoothie,"Simple Truth Organic,  The Kroger Co.",Beverages,8.33,4.58,0.83,0.0,c
Corn Flakes Toasted Cereal,Kroger,Beverages,4.0,2.0,0.0,1.0,c
Aussie style yogurt,,Dairy,13.27,6.64,5.31,0.0,c
"Private selection, green olive focaccia croutons",Private Selection,Beverages,0.0,14.29,14.29,0.0,e
Pre-Sliced Plain Bagels,"Kroger,  The Kroger Co.",Beverages,6.38,8.51,1.6,2.1,c
"Kroger, pre-sliced mini bagels, plain","Kroger,The Kroger Co.",Beverages,6.98,9.3,1.16,2.3,d
"Kroger, pre-sliced mini swirl raisin bagels, cinnamon","Kroger,The Kroger Co.",Beverages,11.63,9.3,2.33,2.3,d
"Simple truth organic, multi - seed bread","Simple Truth Organic,  The Kroger Co.",Beverages,6.98,11.63,6.98,5.8,b
"Simply truth organic, grain bread","Simply,  The Kroger Co.",Beverages,6.98,11.63,4.65,5.8,c
Tikka masala sauce,"Kroger,  The Kroger Co.",Sauces & Condiments,4.2372881355932,1.6949152542373,10.169491525424,0.8,d
"Bagels, Plain","Kroger,The Kroger Co.",Beverages,4.94,8.64,1.23,1.2,c
Original English Muffins,Kroger,Beverages,1.7543859649123,7.0175438596491,1.7543859649123,1.7543859649123,c
"Plain pre-sliced bagels, plain",,Beverages,2.35,9.41,1.18,2.4,c
Cinnamon swirl bread,,Beverages,17.14,8.57,5.71,2.9,d
Matcha green tea latte mix,,Beverages,65.22,4.35,6.52,0.0,unknown
Sprouted Seeded Thin Sliced Bread,Simple Truth,Beverages,5.76728333333335,2.87139166666667,0.47275,1.95733333333333,b
Enriched white dinner rolls,,Beverages,7.5,10.0,3.75,2.5,d
Simple Truth Organic Unsweetened Applesauce,Simple Truth Organic,Beverages,8.8,1.1,0.0,,b
Tomato Ketchup,Kroger,Sauces & Condiments,2.0,0.0,0.0,0.0,e
Chunk Light Tuna,Kroger,Fish & Seafood,0.0,21.2,1.18,0.0,a
Zesty Hot Dill Zingers,Kroger,Snacks,0.0,0.0,0.0,,d
Butter Unsalted,Kroger,Dairy,2.70075,0.0,78.5714285714286,1.35525,unknown
Hamburger Dill Chips Oval Cut,Kroger,Snacks,0.0,0.0,0.0,0.0,e
Light Red Kidney Beans,Kroger,Beverages,2.85714285714286,22.8571428571429,0.0,14.2857142857143,a
"Blueberries, Strawberries & Mangoes",Private Selection,Beverages,9.28571428571429,0.714285714285714,0.0,2.14285714285714,a
Grain Free Original Granola,Simple Truth,Beverages,13.33,16.67,43.33,6.67,e
Lentils,Kroger,Beverages,2.86,25.7,0.0,11.4,unknown
Peas & Carrots,Kroger,Beverages,4.70588235294118,3.52941176470588,0.0,3.52941176470588,a
"Kroger, meal - ready sides italian style vegetables",Kroger,Beverages,2.67333333333333,1.42114583333333,0.32796875,1.74270833333333,a
Red Lentils,Kroger,Beverages,2.86,22.9,2.86,11.4,a
crunchy raisin bran,The Kroger Co.,Beverages,30.251531213831,6.59986147280093,1.13287977430556,5.26005859375,c
Green olives pitted,Simple truth organic,Beverages,0.0,0.0,17.86,3.6,d
Pure Sesame Oil,Kroger,Beverages,0.0,0.0,93.3333,,c
100% Whole Grain Brown Rice,Simple Truth Organic,Beverages,0.0,6.0,1.5,3.0,b
Freeze-Dried Strawberries,simple truth,Snacks,53.571428571429,7.1428571428571,1.7857142857143,20.0,c
Strained greek yogurt,,Dairy,13.33,7.33,1.67,0.7,b
Strained greek yogurt,,Dairy,13.33,7.33,1.67,0.7,b
Strained greek yogurt,,Dairy,17.33,7.33,1.67,0.7,c
Strained plain lowfat greek yogurt,,Dairy,2.64,9.69,1.98,0.4,a
Petit beurre biscuits,Private Selection,Snacks,21.212121212121,6.0606060606061,13.636363636364,3.030303030303,e
California Extra Virgin Olive Oil,,Beverages,0.0,0.0,14.0,,b
"Kroger, fresh selections, romaine lettuce carrots & red cabbage, romaine blend",Kroger,Beverages,0.0,1.17647058823529,0.0,2.35294117647059,a
Italian Style Salad Blend with Romaine Lettuce & Radicchio,Kroger,Beverages,1.0,1.0,0.0,2.0,a
organic extra firm tofu,simple truth,Beverages,1.17647058823529,10.5882352941176,5.29411764705882,1.17647058823529,a
"Snack Tray Carrots, Peas & Broccoli with Ranch Dip",Kroger,Beverages,3.52941176470588,1.76470588235294,7.05882352941176,2.35294117647059,a
Sliced Mushrooms Baby Bella,Kroger,Beverages,2.35294117647059,2.35294117647059,0.0,1.17647058823529,a
Roasted & Salted Cashews,simple truth,Snacks,5.65,19.77,48.02,5.6,e
Roasted pistachios,Simple Truth,Snacks,7.14,21.43,57.14,7.1,d
Shredded Iceberg Iceberg Lettuce,Kroger,Beverages,2.35294117647059,1.176,0.0,1.17647058823529,unknown
Whole carrots,Krogers,Beverages,6.0,0.63,0.5,2.7,a
Cut & Pieces Chips Carrots,Kroger,Beverages,6.0,0.63,0.25,2.7,a
Vine ripe tomatoes,Kroger,Beverages,2.48,0.86,0.26,1.2,a
GRASS FED GROUND BEEF,simple truth,Meats,0.0,18.58,15.04,0.0,c
Mild Country Sausage,Kroger,Meats,0.0,11.76,32.35,0.0,e
Turkey Smoked Sausage,Kroger,Meats,3.57142857142857,16.0714285714286,10.7142857142857,3.57142857142857,d
Lean Ground Beef,Kroger,Meats,0.0,20.5357142857143,7.14285714285714,0.0,b
GROUND BEEF,Kroger,Meats,0.0,16.964285714286,20.535714285714,0.0,d
Chicken Breast,Kroger,Meats,1.78571428571429,16.0714285714286,7.14285714285714,,d
Chicken Breasts with Rib Meat,Kroger,Meats,0.0,20.2825446656908,2.20462442018378,0.0,a
GROUND BEEF,kroger,Meats,0.0,16.96,20.54,0.0,d
Lean Ground Beef,Kroger,Meats,0.0,20.5357142857143,7.14285714285714,0.0,b
Prosciutto,Private Selection,Meats,0.0,25.0,12.5,0.0,e
Genoa salami,,Meats,3.5087719298246,17.543859649123,31.578947368421,0.0,e
test nutriscan,Test,Snacks,1.0,11.0,1.0,0.0,not-applicable
Chorizo de León dulce,Rodriguez,Meats,2.0,28.0,39.5,,e
Becel Or,Becel,Beverages,0.0,0.0,80.0,,d
Olive Oil,Becel,Beverages,0.0,0.0,80.0,0.0,d
Margarine végétale,Becel,Beverages,0.0,0.0,80.0,,d
Margarine,Becel,Beverages,0.0,0.0,80.0,0.0,d
Margarine,Becel with Olive Oil,Beverages,0.0,0.0,8.0,0.0,c
Margarine sans sel,Becel,Beverages,0.0,0.0,80.0,,c
Vegan,Becel,Beverages,0.0,0.0,80.0,0.0,d
Original,Becel,Beverages,0.0,0.0,80.0,,d
PLANT BUTTER UNSALTED,Becel,Beverages,0.0,0.0,80.0,,d
Plant Butter,Becel,Beverages,0.0,0.0,80.0,,e
Margarine avec boisson d’avoine,,Beverages,0.0,0.0,80.0,,d
Salted Plant Butter,Vialife,Dairy,0.0,0.0,78.571428571429,0.0,e
Plant Butter salted,Vialife,Dairy,0.0,0.0,78.571428571429,,e
Violife,Flora Food US INC.,Beverages,20.0,0.0,13.3333333333333,0.0,c
Vegetable Oil Spread,Imperial,Beverages,0.0,0.0,28.5714285714286,0.0,d
50% Less Salt Dry Roasted & Salted Pistachios,Trader Joe's,Beverages,6.6667,20.0,46.6667,10.070541670875,a
Hashbrown Potatoes,Idaho Spuds,Beverages,0.0,6.25,0.0,6.25,e
Dry Roasted Unsalted Almonds,Trader Joe's,Beverages,3.33333333333333,20.0,53.3333333333333,10.0,a
"Nonfat Greek Style Frozen Yogurt, Lemon",Roundy's,Dairy,24.71,5.88,0.0,0.0,c
"Nonfat Greek Style Frozen Yogurt, Blueberry Pomegranate",Roundy's,Dairy,23.53,5.88,0.0,0.0,c
"Roundy's, corn flakes, golden flakes of corn cereal",Roundy's,Beverages,7.14,7.14,0.0,3.6,d
Cream Top Yogurt Blended 2% Milk Fat,Roundy's,Dairy,4.85,3.08,1.98,0.0,a
Organic 2% milk fat cream top blended yogurt,,Dairy,3.53,3.53,2.06,0.0,a
Greek nonfat yogurt,Roundy's,Dairy,13.33,8.0,0.0,0.7,b
"Roundy's, traditional greek nonfat yogurt, blueberry",Roundy's,Dairy,12.0,8.0,0.0,0.7,b
Greek nonfat yogurt,Roundy's,Dairy,13.33,8.0,0.0,0.7,b
"Roundy's, greek nonfat yogurt, vanilla",Roundy's,Dairy,9.33,8.0,0.0,0.7,a
"Roundy's, greek nonfat yogurt, peach",Roundy's,Dairy,9.33,8.0,0.0,0.7,a
"Roundy's, greek nonfat yogurt, black cherry",Roundy's,Dairy,8.67,8.0,0.0,0.7,unknown
"Roundy's, traditional non fat greek yogurt, strawberry",Roundy's,Dairy,13.33,8.0,0.0,0.7,b
"Traditional Greek Nonfat Yogurt, Peach",Roundy's,Dairy,13.33,8.0,0.0,0.7,b
"Traditional Greek Nonfat Yogurt, Bluebeery",Roundy's,Dairy,12.0,8.0,0.0,0.7,b
"Traditional Greek Nonfat Yogurt, Cherry",Roundy's,Dairy,12.67,8.0,0.0,0.7,b
"Greek Yogurt, Honey",Roundy's,Dairy,11.33,9.33,0.0,0.7,b
"Traditional Greek Nonfat Yogurt, Vanilla",Roundy's,Dairy,9.33,8.67,0.0,0.7,a
"Traditional Greek Nonfat Yogurt, Blood Orange",Roundy's,Dairy,11.76,8.24,0.0,0.6,b
Light yogurt,,Dairy,6.17,3.52,0.0,1.8,a
Sweetened plain light yogurt,,Dairy,6.17,3.96,0.0,2.2,a
Fat free light yogurt,,Dairy,6.17,3.52,0.0,1.8,a
Fat free light yogurt,,Dairy,5.73,3.52,0.0,1.8,a
Low fat grade a yogurt,,Dairy,18.94,3.96,1.54,0.0,c
"Roundy's, light grade a nonfat yogurt, strawberry, banana",Roundy's,Dairy,5.88,3.53,0.0,1.8,a
Fat free light yogurt,,Dairy,6.17,3.52,0.0,1.8,a
"Fat free light yogurt, lemon chiffon",,Dairy,5.29,3.52,0.0,1.8,a
Original english muffins,Roundy's,Beverages,1.75,8.77,1.75,3.5,c
"Roundy's, english muffins, cinnamon raisin",Roundy's,Beverages,8.77,8.77,1.75,3.5,c
"Roundy's, fisherman's, jumbo shrimp",Roundy's,Frozen Foods,0.0,14.12,0.59,0.0,a
"Roundy's, split top white, enriched bread",Roundy's,Beverages,5.26,8.77,3.51,1.8,c
"Roundy's, sliced bagels, cinnamon raisin",Roundy's,Beverages,5.88,10.59,1.18,2.4,c
"Roundy's, sliced bagels, blue berry",Roundy's,Beverages,12.94,10.59,1.76,2.4,d
Miso Rouge,,Beverages,7.7,12.0,5.3,2.705,e
Cooked rice,TableMark,Beverages,0.0,2.5,0.75,0.5,c
Fueru Wakame,Wel pac,Beverages,0.0,20.0,0.0,20.0,d
Instant Yakisoba,Myojo,Beverages,8.95522388059701,8.2089552238806,21.6417910447761,2.23880597014925,e
Party mix snacks,,Snacks,0.0,6.67,1.67,3.3,c
Sesame Bits Snacks,hapi,Snacks,3.33,6.67,1.67,0.0,d
CALROSE RICE,BOTAN,Beverages,0.0,6.66666666666667,0.0,0.222222222222222,b
Tomoshiraga somen,Jfc,Beverages,0.0,9.09,1.82,1.8,e
Sushi Rice,Nishiki,Beverages,0.0,6.66666666666667,0.0,,unknown
Jasmine rice,Imperial Dragon,Beverages,0.0,6.66666666666667,0.0,2.22222222222222,b
Algues Sechées 453G,Wel-Pac,Beverages,0.5,18.0,2.6,41.4,d
Oyster Flavored Sauce,Dynasty,Sauces & Condiments,27.7777777777778,0.0,0.0,,e
Calrose Rice,Botan,Beverages,0.0,6.66666666666667,0.0,2.22222222222222,b
Snacks,Hapi,Snacks,13.333333333333,13.333333333333,11.666666666667,6.6666666666667,d
Snack pea sriracha spcy,Hapi,Snacks,13.333333333333,13.333333333333,11.666666666667,6.6666666666667,d
PREMIUM BROWN RICE,NISHIKI,Beverages,0.0,6.66666666666667,2.22222222222222,4.44444444444444,b
"Nagai's, roasted seaweed sushinori",Nagai,Beverages,0.0,33.33,0.0,33.3,a
Japanese green tes noodles,Ruce Cake Nuri,Beverages,1.25,15.0,1.25,5.0,unknown
Japanese Ramen Noodles,J-Basket,Beverages,1.11111111111111,12.2222222222222,1.11111111111111,2.22222222222222,unknown
Calrose rice,Botan,Beverages,77.7777777777778,6.66666666666667,0.0,,unknown
Strawberry flavor ramune soft drink,Jfc International Inc.,Beverages,9.5,0.0,0.0,0.0,e
Ramune Melon,Kimura,Beverages,10.0,0.5,0.0,0.0,e
Lychee flavor carbonated soft drink,Jfc International Inc.,Beverages,9.5,0.0,0.0,0.0,e
Hot Wasabi Flavored Peas,hapi,Snacks,3.33,16.67,11.67,16.7,d
Chow Mein Stir-Fry Noodles,Wel-Pac,Beverages,1.572,9.441825,1.47375,6.681,b
Shiitake Dried Black Mushrooms,Dynasty,Beverages,0.0,20.0,0.0,40.0,a
Premium Sweet Rice,Hakubai,Beverages,0.0,6.66,0.0,,b
Udon noodle soup,Myojo,Beverages,1.26,3.78,0.0,1.3,d
Udon,,Beverages,3.125,3.75,0.0,1.875,d
"Daisho, japanese bbq (yakiniku) sauce, garlic soy sauce",Jfc International Inc.,Sauces & Condiments,33.33,6.67,0.0,0.0,e
Premium Grade Rice,Nishiki,Beverages,0.0,6.66666666666667,0.0,0.0,b
Premium Sweet Rice,Hakubai,Beverages,0.0,7.14285714285714,0.0,0.0,unknown
Edamame,Wel pac,Beverages,1.3,11.0,4.3,,b
Wel pac original premium korean seaweed snack,,Snacks,0.0,20.0,40.0,20.0,e
Wasabi seaweed,J Basket,Beverages,0.0,20.0,40.0,20.0,c
Kimura ramune watermelon flavor carbonated soft drink,Kimura,Beverages,5.5,0.0,0.0,0.0,d
Kimura ramune yuzu citrus flavor carbonated soft drink,Kimura,Beverages,8.6,0.5,0.0,0.0,e
Bread Crumbs,,Beverages,7.6,15.0,6.8,,d
Gummy n' soft candy!,Puchao,Snacks,60.0,2.5,3.75,0.0,e
Edozen seaweed sushi nori for sushi or hand roll,YAMA MOTO YAMA,Beverages,0.0,42.0,2.2,,d
Rice Paper,Dynasty,Beverages,6.25,0.0,0.0,0.0,c
Pasta para sopa de fideos instantáneos sabor pollo,Myojo,Beverages,0.49,3.41,0.49,0.5,c
DRY ROASTED EDAMAME WITH SEA SALT,hapi,Beverages,7.32175375,34.4611875,19.1784,12.985375,a
Wrapper Gyoza,Imperial Dragon,Frozen Foods,1.0,9.0,1.0,4.77683333333333,b
Boiled & Salted Edamame,Welpac,Beverages,2.666666,12.0,6.66666666,5.33332,b
Puchao Peach Yogurt Drink Gummy Soft Candy,UHA,Snacks,70.0,0.0,6.66666666666667,0.0,e
Hot Wasabi Flavored Peas,hapi snacks,Snacks,6.66666666666667,16.6666666666667,15.0,13.3333333333333,c
Hot wasibi coated green peas,HAPI SNACKS,Snacks,7.2,17.0,15.0,0.0,d
Shine Muscat Grape Gummies,Cororo,Beverages,52.0833333333333,0.0,0.0,0.0,d
Corn flakes,Foodtown,Beverages,10.0,5.0,0.0,2.5,d
Corn flakes,Foodtown,Beverages,10.0,15.0,0.0,,d
Greek Non-Fat Yogurt,Foodtown,Dairy,11.33,8.67,0.0,0.0,b
Greek yogurt,,Dairy,8.67,9.33,0.0,0.0,a
Non-Fat Greek Yogurt,Foodtown,Dairy,8.81,9.69,0.0,0.0,a
100% Whole Wheat Bread,Foodtown,Beverages,6.0,12.0,3.0,6.0,b
Baked Cheese Crunchies,Trader Joe's,Snacks,3.57142857142857,7.14,21.4,3.57142857142857,d
Green Tea,Tetley,Beverages,0.0,0.0,0.0,0.0,unknown
Épinards à la crème,daucy,Beverages,1.2,2.1,5.1,2.1,c
Enriched cottage whitebread,,Beverages,3.57,7.14,1.79,3.6,c
Johnsonville Salchichas para desayuno,Johnsonville,Meats,0.0,30.9734513274336,53.0973451327434,0.0,e
Hot Italian Sausage Links,Perri,Meats,0.0,17.543859649123,26.315789473684,0.0,e
Petite-cut tomatoes,Sw,Beverages,6.35,0.79,0.0,0.8,a
Tomato paste,יכין,Beverages,3.0,2.0,0.0,1.0,a
S&W Røde Bønner 432g,"OLUF LORENTZEN AS, S&W Prodega",Beverages,1.5,5.4,0.3,6.5,c
Stuffed manzanilla olives,,Beverages,0.0,0.0,18.0,,e
6 milk chocolate coateddigestives,Marks & Spencer,Snacks,33.2,6.0,25.5,2.0,e
Green Pepper Sauce,"Mc. Ilhenny Co., Tabasco",Sauces & Condiments,0.0,0.0,0.0,0.0,e
Squashies,Smarties,Snacks,65.0,5.0,0.0,0.0,e
Classic Digon Mustard,,Sauces & Condiments,0.0,0.0,0.0,,a
Tabasco®,"Mc. Ilhenny Co.,Tabasco",Sauces & Condiments,0.0,1.0,0.7,1.3,c
Tabasco® brand pepper sauce,"McIlhenny Company, Tabasco",Sauces & Condiments,0.0,0.0,0.0,0.0,c
Tabasco® brand pepper sauce,"McIhenny Company, Tabasco",Sauces & Condiments,0.0,1.0,0.7,0.0,c
Tabasco,"McIlhenny Company, Tabasco",Sauces & Condiments,0.0,1.29,0.76,0.6,c
Tabasco Salsa picante,"Tabasco,McIlhenny co.",Beverages,0.0,0.0,0.0,0.0,not-applicable
Tabasco,Tabasco,Beverages,0.0,1.0,0.7,,not-applicable
Tabasco Brand Pepper Sauce,"McIlhenny,TABASCO",Beverages,0.0,1.0,0.7,,d
Tabasco Brand Pepper Sauce,Tabasco - Mc. Ilhenny Co.,Sauces & Condiments,0.0,1.0,0.7,0.0,c
Salsa picante,Tabasco,Sauces & Condiments,0.0,0.0,0.0,0.0,e
Tabasco Habanero Sauce,TABASCO,Sauces & Condiments,18.4,1.3,0.36,2.1,e
Habanero Hot Tabasco,"McIlhenny Company, Tabasco",Sauces & Condiments,20.0,0.0,0.0,0.0,e
Tabasco® brand garlic pepper sauce,Tabasco,Sauces & Condiments,0.0,0.0,0.0,2.3115,d
Tabasco Mild Flavour,Tabasco,Sauces & Condiments,0.0,1.7,0.5,,e
Tabasco garlic,"McIlhenny Company, Tabasco",Sauces & Condiments,1.5,1.7,0.8,2.1,e
Tabasco Chipotle Pepper Sauce,Tabasco,Sauces & Condiments,10.0,0.0,0.0,1.03422222222222,unknown
Tabasco chipotle,Tabasco,Sauces & Condiments,0.0,0.0,0.0,0.0,e
Worcestershire sauce,"Mcilhenny Company, Tabasco",Sauces & Condiments,20.0,0.0,0.0,0.240086538461539,d
Sriracha Sauce,Tabasco,Sauces & Condiments,20.0,0.0,0.0,0.0,c
Salsa,Tabasco,Sauces & Condiments,20.0,0.0,0.0,,e
TABASCO Brand Scorpion Sauce,Tabasco,Sauces & Condiments,20.0,0.0,0.0,,e
Green pepper sauce,Tabasco,Sauces & Condiments,0.0,0.6,0.0,1.2,e
Vine Ripened Tabasco,Tabasco,Sauces & Condiments,0.0,0.6,0.0,1.2,e
Tabasco mild,"McIlhenny Company, Tabasco",Sauces & Condiments,0.0,0.6,0.0,1.2,e
TABASCO Molho de Pimenta Jalapeño,TABASCO,Sauces & Condiments,0.0,0.0,0.0,0.0,a
Tabasco Green Pepper,Tabasco,Sauces & Condiments,0.0,0.6,0.0,1.2,e
Tabasco Mild,"Tabasco,McIlhenny",Sauces & Condiments,1.1,0.59,0.15,1.3,e
Tabasco green pepper sauce,"McIlhenny Company, Tabasco",Sauces & Condiments,0.0,0.6,0.0,,e
Tabasco,Mc.Ilhenny,Beverages,1.1,0.95,0.64,1.3,not-applicable
Tabasco -  Red Pepper Hot Sauce,"Avery Island LA, McIhenny Company, Tabasco",Sauces & Condiments,0.1,1.0,0.7,1.3,c
Tabasco Pfeffer Sauce,"McIlhenny, Tabasco",Sauces & Condiments,0.0,1.0,0.7,,c
Tabasco,,Sauces & Condiments,0.0,1.0,0.7,,c
TABASCO Molho de Pimenta Vermelha Original,TABASCO,Sauces & Condiments,0.0,0.0,0.0,0.0,e
Tabasco Rojo,"McIlhenny Company,Tabasco",Sauces & Condiments,0.0,1.0,0.7,1.3,c
Tabasco,Tabasco,Sauces & Condiments,0.0,1.0,0.7,1.3,c
Mc. ilhenny Tabasco Salsa ML 150,"McIlhenny Company, Tabasco",Sauces & Condiments,0.0,1.0,0.7,1.3,c
Tabasco pepper sauce,McCilhenny,Sauces & Condiments,0.0,1.0,0.7,,c
Tabasco,Tabasco,Sauces & Condiments,0.0,1.0,0.7,,c
Mcilhenny Co. Tabasco,Tabasco,Sauces & Condiments,0.1,1.0,0.7,,c
Rote Chilisauce,"McIlhenny Company, TABASCO",Sauces & Condiments,0.0,1.0,0.7,0.0,c
Sauce Chipotle,"McIlhenny Company, Tabasco",Sauces & Condiments,0.0,0.0,0.0,,d
Tabasco Red Pepper Original Sauce,"McIlhenny Company, Tabasco",Sauces & Condiments,0.1,1.0,0.0,,c
Tabasco Pepper Sauce,"McIlhenny Company, Tabasco",Sauces & Condiments,0.0,1.0,0.7,1.3,c
Tabasco Green Pepper Sauce,"Mc. Ilhenny Co., McIlhenny Company, Tabasco",Sauces & Condiments,0.0,0.6,0.0,1.2,e
Tabasco® Original,Tabasco,Sauces & Condiments,0.0,1.0,0.7,,c
Tabasco,Mc Ilhenny Co.,Sauces & Condiments,0.0,1.0,0.7,1.3,c
Tabasco Chipotle 2yrs prod,"McILHENNY COMPANY, Tabasco",Sauces & Condiments,7.2,1.3,0.5,1.03882222222222,e
Tabasco smoked chipotle,"McIlhenny Company, Tabasco",Sauces & Condiments,7.2,1.3,0.5,,e
Tabasco Chipotle,"McIlhenny Company, Tabasco",Sauces & Condiments,7.2,1.3,0.5,2.1,e
Tabasco Jalapenõ,Tabasco,Sauces & Condiments,0.0,0.6,0.0,,e
BBQ Tabasco,"McIlhenny, McIlhenny Company, Tabasco",Sauces & Condiments,7.2,1.3,0.0,1.04977638888889,e
Tabasco Scorpion extra hot,"McIlhenny Company, Tabasco",Beverages,13.0,1.1,0.5,2.4,not-applicable
Tabasco jalapeno,"McIlhenny Company, Tabasco",Sauces & Condiments,0.0,0.0,0.0,,e
Tabasco,"McILHENNY, Tabasco",Sauces & Condiments,7.2,0.0,0.5,,e
Buffalo Style Sauce,Tabasco,Sauces & Condiments,2.56,1.1,0.57,1.9,e
Tabasco hot sauce,"McIlhenny Co., McIlhenny co.",Sauces & Condiments,1.25,0.0,0.44,,e
Tabasco Sweet & Spicy Sauce,Tabasco,Sauces & Condiments,58.0,14.0,0.7,2.0,e
Sriracha Sauce🙂,"TABASCO, Haugen - gruppen as",Sauces & Condiments,0.9,2.48,0.45,0.0,e
Jumbo bagels,,Beverages,5.05,9.09,1.52,3.0,c
